customer_id,customer_label,rm_id,region,sector,size_band,legal_form,onboarding_date,relationship_tenure_months,annual_turnover_try,employees,exporter_flag,importer_flag,digital_engagement_score,contact_permission,preferred_channel,data_class,pd_12m,internal_rating,days_past_due,stage,kyc_review_due_date,aml_alert_priority,beneficial_owner_complete,financials_fresh_flag,data_class_risk,inflow_6m_try,outflow_6m_try,pos_volume_6m_try,payroll_6m_try,fx_inflow_6m_try,fx_outflow_6m_try,trade_flow_6m_try,average_deposit_balance_try,average_loan_balance_try,digital_transaction_count_6m,products_held,bank_exposure_try,relationship_income_try,products_held_list,last_interaction_date,interactions_12m,days_since_interaction,relationship_depth_score,wallet_share_proxy,kyc_overdue_days
SME000706,Synthetic SME 000706,RM008,Marmara,Agriculture,SMALL,LIMITED,2017-01-30,114,23146977.180000,40,False,False,53.090000,True,RM_CALL,DERIVED_ANALYTICS,0.036442,R03,5,1,2026-01-03,NONE,True,False,CONTROLLED_SYNTHETIC,13001627.820000,11088134.290000,758402.880000,9460779.230000,0.000000,0.000000,0.000000,510244.616667,1030634.780000,498,3,26033911.640000,958306.020000,BUSINESS_CREDIT_CARD|CASH_MANAGEMENT|POS_MERCHANT_ACQUIRING,2026-06-12,4,69,67.500000,1.000000,229
SME000707,Synthetic SME 000707,RM002,Marmara,Transportation,MICRO,LIMITED,2016-12-23,115,5665042.290000,3,False,False,92.380000,True,RM_CALL,DERIVED_ANALYTICS,0.048944,R04,0,1,2027-09-11,NONE,True,True,CONTROLLED_SYNTHETIC,2865432.470000,2372370.960000,127660.340000,613433.970000,0.000000,0.000000,0.000000,111027.765000,328267.245000,861,4,6660751.080000,107164.550000,CASH_MANAGEMENT|PAYROLL_SERVICES|POS_MERCHANT_ACQUIRING|TRADE_FINANCE,2026-02-23,2,178,74.000000,1.000000,0
SME000708,Synthetic SME 000708,RM029,Marmara,Technology,SMALL,LIMITED,2021-08-25,59,8938982.980000,21,False,False,38.520000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.023597,R03,15,1,2027-08-19,MEDIUM,True,True,CONTROLLED_SYNTHETIC,5470344.490000,4785620.980000,217348.260000,4325872.480000,0.000000,0.000000,0.000000,221208.951667,712650.746667,381,1,9001312.720000,78975.030000,PAYROLL_SERVICES,2026-06-09,6,72,48.550000,1.000000,0
SME000709,Synthetic SME 000709,RM022,Central Anatolia,Construction,MEDIUM,LIMITED,2020-01-07,79,76859601.030000,73,True,True,67.610000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.025609,R03,0,1,2026-08-04,NONE,True,True,CONTROLLED_SYNTHETIC,42896377.170000,38559954.450000,2019210.300000,14487502.750000,9139496.400000,10745209.770000,9566915.000000,1385895.396667,4484694.388333,615,3,82038587.980000,810215.630000,CASH_MANAGEMENT|POS_MERCHANT_ACQUIRING|WORKING_CAPITAL_LOAN,2026-08-13,3,7,66.310000,1.000000,16
SME000710,Synthetic SME 000710,RM031,Black Sea,Manufacturing,MICRO,LIMITED,2016-12-15,116,15533302.890000,9,False,False,90.190000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.045819,R04,0,1,2026-03-26,NONE,True,False,CONTROLLED_SYNTHETIC,8267064.800000,7531108.830000,274174.360000,2039287.030000,0.000000,0.000000,0.000000,251219.498333,1017789.560000,812,1,14766700.520000,331494.180000,CASH_MANAGEMENT,2026-07-19,2,32,53.120000,1.000000,147
SME000711,Synthetic SME 000711,RM030,Central Anatolia,Agriculture,MICRO,SOLE_PROPRIETOR,2019-03-10,89,24455220.650000,8,False,True,86.610000,True,RM_CALL,DERIVED_ANALYTICS,0.039582,R03,5,1,2027-01-23,LOW,True,True,CONTROLLED_SYNTHETIC,13606813.280000,11614224.110000,609053.280000,1826364.530000,0.000000,2903766.120000,1876882.450000,540638.815000,1074256.828333,894,2,35513281.200000,817836.970000,CASH_MANAGEMENT|FX_RISK_MANAGEMENT,2025-09-23,1,331,61.000000,1.000000,0
SME000712,Synthetic SME 000712,RM046,Mediterranean,Healthcare,MICRO,LIMITED,2022-09-05,47,8827812.660000,5,False,False,65.240000,True,RM_CALL,DERIVED_ANALYTICS,0.038683,R03,0,1,2027-09-09,NONE,True,True,CONTROLLED_SYNTHETIC,4498784.410000,4132525.940000,2100054.420000,1008381.550000,0.000000,0.000000,0.000000,154489.626667,598471.906667,547,1,9027932.440000,89103.120000,CASH_MANAGEMENT,2026-03-17,5,156,45.690000,1.000000,0
SME000713,Synthetic SME 000713,RM040,Black Sea,Agriculture,SMALL,LIMITED,2021-08-04,60,24738629.350000,17,False,False,62.250000,False,SECURE_MESSAGE,DERIVED_ANALYTICS,0.059528,R04,0,1,2026-01-30,NONE,True,True,CONTROLLED_SYNTHETIC,14027264.780000,12192414.150000,1090030.680000,4244169.790000,0.000000,0.000000,0.000000,578560.116667,1313977.476667,564,4,34267804.440000,1167014.390000,CASH_MANAGEMENT|FX_RISK_MANAGEMENT|PAYROLL_SERVICES|POS_MERCHANT_ACQUIRING,2026-06-18,5,63,68.290000,1.000000,202
SME000714,Synthetic SME 000714,RM036,Marmara,Wholesale Trade,MICRO,LIMITED,2024-11-23,20,35708008.510000,2,False,False,45.840000,True,RM_CALL,DERIVED_ANALYTICS,0.025428,R03,0,1,2027-09-21,NONE,True,True,CONTROLLED_SYNTHETIC,19509907.060000,18139893.940000,1078178.450000,369041.430000,0.000000,0.000000,0.000000,972495.093333,1785338.610000,380,1,0.000000,0.000000,FX_RISK_MANAGEMENT,2026-05-25,1,87,11.260000,0.000000,0
SME000715,Synthetic SME 000715,RM045,Aegean,Healthcare,SMALL,LIMITED,2019-04-20,88,23605998.330000,25,False,False,79.520000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.038019,R03,0,1,2026-04-06,NONE,True,True,CONTROLLED_SYNTHETIC,12875404.350000,10618985.200000,6381510.090000,5616926.850000,0.000000,0.000000,0.000000,391738.675000,964871.296667,769,5,35456967.680000,910122.200000,BUSINESS_CREDIT_CARD|CASH_MANAGEMENT|PAYROLL_SERVICES|TERM_DEPOSIT|WORKING_CAPITAL_LOAN,2026-07-18,5,33,80.500000,1.000000,136
SME000716,Synthetic SME 000716,RM001,Mediterranean,Hospitality,MEDIUM,LIMITED,2023-05-15,39,100577614.590000,136,False,True,34.660000,True,RM_CALL,DERIVED_ANALYTICS,0.026225,R03,0,1,2027-10-13,NONE,True,True,CONTROLLED_SYNTHETIC,50184228.360000,46671161.670000,26601728.890000,26119684.890000,0.000000,9117268.800000,4223589.520000,1479538.183333,5954865.708333,257,3,64288345.100000,2825916.890000,BUSINESS_CREDIT_CARD|POS_MERCHANT_ACQUIRING|WORKING_CAPITAL_LOAN,2026-06-30,3,51,46.680000,1.000000,0
SME000717,Synthetic SME 000717,RM008,Marmara,Healthcare,MICRO,JOINT_STOCK,2016-11-02,117,13768800.980000,2,False,True,28.490000,True,BRANCH,DERIVED_ANALYTICS,0.050461,R04,15,1,2027-05-25,NONE,True,True,CONTROLLED_SYNTHETIC,7673581.250000,6400710.650000,4434502.070000,424484.430000,0.000000,1078280.930000,526953.860000,308872.733333,574994.881667,224,1,933137.080000,48171.040000,PAYROLL_SERVICES,2026-08-11,2,9,28.400000,0.193634,0
SME000718,Synthetic SME 000718,RM045,Aegean,Manufacturing,SMALL,LIMITED,2024-10-15,22,27275891.950000,43,True,False,74.560000,True,BRANCH,DERIVED_ANALYTICS,0.040986,R03,0,1,2026-03-22,NONE,True,True,CONTROLLED_SYNTHETIC,16621382.110000,14886738.150000,1086701.760000,10571402.760000,4993268.770000,0.000000,2511643.620000,608453.211667,1562444.130000,717,3,31341203.730000,1086728.640000,BUSINESS_CREDIT_CARD|CASH_MANAGEMENT|TRADE_FINANCE,2026-07-08,1,43,52.740000,1.000000,151
SME000719,Synthetic SME 000719,RM030,Central Anatolia,Agriculture,MICRO,LIMITED,2015-09-22,130,30838205.150000,8,False,False,50.150000,True,BRANCH,DERIVED_ANALYTICS,0.050547,R04,0,1,2026-09-09,NONE,False,True,CONTROLLED_SYNTHETIC,16146683.630000,14228825.210000,573828.780000,1572138.800000,0.000000,0.000000,0.000000,587116.415000,2122954.150000,475,2,29257669.650000,1134471.330000,BUSINESS_CREDIT_CARD|CASH_MANAGEMENT,2026-04-07,2,135,59.560000,1.000000,0
SME000720,Synthetic SME 000720,RM002,Marmara,Technology,SMALL,JOINT_STOCK,2024-02-06,30,49559277.610000,28,False,False,49.190000,True,RM_CALL,DERIVED_ANALYTICS,0.093414,R06,0,1,2026-12-11,NONE,True,True,CONTROLLED_SYNTHETIC,24561674.460000,22051348.230000,1368758.860000,5892646.210000,0.000000,0.000000,0.000000,913167.488333,3314390.721667,406,1,5878063.670000,98226.210000,WORKING_CAPITAL_LOAN,2025-12-20,1,243,16.960000,0.338876,0
SME000721,Synthetic SME 000721,RM008,Marmara,Construction,MEDIUM,LIMITED,2017-09-15,107,151831294.450000,241,False,False,82.220000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.064282,R04,0,1,2026-08-03,NONE,True,True,CONTROLLED_SYNTHETIC,74527620.990000,68179549.780000,3591004.040000,43456586.400000,0.000000,0.000000,0.000000,2656693.438333,7196019.428333,891,3,132142360.970000,6635155.050000,CASH_MANAGEMENT|FX_RISK_MANAGEMENT|TERM_DEPOSIT,2026-06-16,6,65,63.870000,1.000000,17
SME000722,Synthetic SME 000722,RM040,Black Sea,Transportation,SMALL,LIMITED,2023-05-07,39,14257972.720000,39,False,False,71.480000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.020368,R02,0,1,2027-02-28,NONE,True,True,CONTROLLED_SYNTHETIC,6968017.640000,5712974.330000,461827.770000,8054614.810000,0.000000,0.000000,0.000000,280865.211667,495944.233333,737,1,19299331.800000,351169.180000,PAYROLL_SERVICES,2026-07-17,3,34,43.790000,1.000000,0
SME000723,Synthetic SME 000723,RM018,Mediterranean,Wholesale Trade,MICRO,LIMITED,2020-08-30,71,2739223.230000,5,False,False,71.280000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.032990,R03,0,1,2027-09-02,NONE,False,True,CONTROLLED_SYNTHETIC,1536752.070000,1379591.590000,59422.660000,993102.360000,0.000000,0.000000,0.000000,70431.865000,170317.913333,674,2,248410.020000,5238.860000,BUSINESS_CREDIT_CARD|POS_MERCHANT_ACQUIRING,2025-08-24,1,361,32.440000,0.259104,0
SME000724,Synthetic SME 000724,RM008,Marmara,Construction,MICRO,SOLE_PROPRIETOR,2015-12-09,128,10359575.990000,4,False,True,43.860000,True,RM_CALL,DERIVED_ANALYTICS,0.075877,R05,0,1,2026-03-23,NONE,True,True,CONTROLLED_SYNTHETIC,5442704.050000,4757127.000000,250103.290000,941453.480000,0.000000,794425.020000,421134.980000,209394.410000,521190.696667,485,3,2285291.900000,64041.130000,BUSINESS_CREDIT_CARD|PAYROLL_SERVICES|TERM_DEPOSIT,2025-08-27,2,358,45.680000,0.630277,150
SME000725,Synthetic SME 000725,RM041,Marmara,Healthcare,MICRO,LIMITED,2025-08-29,11,17721651.340000,2,False,False,52.070000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.039628,R03,0,1,2027-02-05,LOW,True,True,CONTROLLED_SYNTHETIC,9992010.310000,9320689.620000,3981315.550000,404605.880000,0.000000,0.000000,0.000000,338916.245000,907854.365000,420,2,418790.650000,2726.920000,FX_RISK_MANAGEMENT|TERM_DEPOSIT,2026-07-13,5,38,16.280000,0.067519,0
SME000726,Synthetic SME 000726,RM041,Marmara,Hospitality,MEDIUM,SOLE_PROPRIETOR,2022-03-22,52,197086598.580000,123,True,False,74.290000,True,RM_CALL,DERIVED_ANALYTICS,0.060910,R04,0,1,2027-09-16,LOW,True,True,CONTROLLED_SYNTHETIC,114550920.780000,102989374.090000,57210657.810000,26016006.480000,32826421.250000,0.000000,19979782.400000,4647973.476667,9740621.873333,607,3,81808001.850000,3168736.160000,BUSINESS_CREDIT_CARD|TRADE_FINANCE|WORKING_CAPITAL_LOAN,2026-05-21,3,91,43.500000,1.000000,0
SME000727,Synthetic SME 000727,RM038,Aegean,Retail Trade,SMALL,LIMITED,2020-04-10,76,17387762.170000,39,True,False,54.990000,True,RM_CALL,DERIVED_ANALYTICS,0.011103,R02,0,1,2027-04-03,NONE,True,False,CONTROLLED_SYNTHETIC,10629108.400000,9869066.840000,5125122.380000,8167770.840000,1927058.840000,0.000000,1042632.770000,285506.653333,1234910.531667,424,4,22423176.050000,931266.070000,FX_RISK_MANAGEMENT|PAYROLL_SERVICES|TRADE_FINANCE|WORKING_CAPITAL_LOAN,2026-05-11,1,101,72.100000,1.000000,0
SME000728,Synthetic SME 000728,RM036,Marmara,Technology,MICRO,LIMITED,2019-10-01,82,10878398.260000,4,True,False,71.940000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.040853,R03,0,1,2026-02-23,NONE,True,True,CONTROLLED_SYNTHETIC,5599175.740000,4747024.820000,111458.580000,832761.090000,1452183.710000,0.000000,884822.680000,243361.260000,589941.443333,608,2,2681790.870000,38487.640000,BUSINESS_CREDIT_CARD|TRADE_FINANCE,2026-08-18,1,2,39.430000,0.704355,178
SME000729,Synthetic SME 000729,RM002,Marmara,Hospitality,MICRO,SOLE_PROPRIETOR,2023-10-01,34,4301922.430000,4,True,False,77.700000,True,RM_CALL,DERIVED_ANALYTICS,0.044396,R03,0,1,2026-12-05,NONE,True,True,CONTROLLED_SYNTHETIC,2410574.920000,2143970.490000,1262179.620000,1000660.670000,700345.510000,0.000000,407491.350000,87140.960000,241751.735000,710,2,6658542.800000,260620.450000,CASH_MANAGEMENT|POS_MERCHANT_ACQUIRING,2026-05-27,2,85,49.100000,1.000000,0
SME000730,Synthetic SME 000730,RM004,Central Anatolia,Transportation,SMALL,LIMITED,2025-08-07,12,26613227.840000,17,True,False,68.040000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.020299,R02,0,1,2026-04-19,LOW,True,True,CONTROLLED_SYNTHETIC,14594938.880000,14352592.900000,458911.670000,2996790.340000,5221693.980000,0.000000,3629456.460000,474043.370000,1221619.153333,586,3,33218678.800000,653204.890000,CASH_MANAGEMENT|POS_MERCHANT_ACQUIRING|TERM_DEPOSIT,2026-05-25,2,87,50.360000,1.000000,123
SME000731,Synthetic SME 000731,RM029,Marmara,Healthcare,MEDIUM,LIMITED,2016-02-28,125,52470611.050000,225,False,True,74.720000,True,RM_CALL,DERIVED_ANALYTICS,0.018527,R02,0,1,2026-05-27,NONE,True,True,CONTROLLED_SYNTHETIC,27214742.600000,24453026.060000,13890954.600000,45616040.720000,0.000000,4283966.510000,2492396.190000,1186063.136667,2155914.051667,696,5,66360594.320000,1679159.010000,BUSINESS_CREDIT_CARD|CASH_MANAGEMENT|FX_RISK_MANAGEMENT|TERM_DEPOSIT|TRADE_FINANCE,2026-08-04,4,16,80.500000,1.000000,85
SME000732,Synthetic SME 000732,RM046,Mediterranean,Transportation,MICRO,SOLE_PROPRIETOR,2022-12-06,44,20731027.690000,2,False,False,64.670000,True,RM_CALL,DERIVED_ANALYTICS,0.044686,R03,0,1,2027-09-13,NONE,True,False,CONTROLLED_SYNTHETIC,11560521.180000,10551670.430000,517834.170000,437905.370000,0.000000,0.000000,0.000000,457263.418333,1156025.403333,627,3,794824.310000,22582.830000,BUSINESS_CREDIT_CARD|FX_RISK_MANAGEMENT|TERM_DEPOSIT,2026-02-02,1,199,31.050000,0.109542,0
SME000733,Synthetic SME 000733,RM043,Mediterranean,Hospitality,MEDIUM,LIMITED,2025-08-28,11,131261380.660000,186,True,True,88.460000,True,RM_CALL,DERIVED_ANALYTICS,0.016140,R02,30,2,2027-09-10,HIGH,True,True,CONTROLLED_SYNTHETIC,76691110.900000,64866285.540000,42419311.040000,36137398.620000,17051756.230000,18675517.950000,21781856.640000,2061651.855000,9201712.710000,782,2,125284802.230000,2788735.430000,CASH_MANAGEMENT|TERM_DEPOSIT,2026-08-06,6,14,42.340000,1.000000,0
SME000734,Synthetic SME 000734,RM034,Aegean,Technology,SMALL,LIMITED,2015-02-26,137,67571233.270000,49,False,False,61.010000,True,RM_CALL,DERIVED_ANALYTICS,0.022252,R02,30,2,2026-10-09,NONE,True,True,CONTROLLED_SYNTHETIC,33491571.450000,29777840.960000,1825499.730000,10365908.330000,0.000000,0.000000,0.000000,1063365.185000,3464679.108333,477,3,16132231.850000,225546.040000,POS_MERCHANT_ACQUIRING|TRADE_FINANCE|WORKING_CAPITAL_LOAN,2026-07-22,5,29,46.180000,0.682126,0
SME000735,Synthetic SME 000735,RM001,Mediterranean,Hospitality,SMALL,LIMITED,2021-02-03,66,14981926.290000,46,False,False,81.560000,True,RM_CALL,DERIVED_ANALYTICS,0.069060,R05,0,1,2026-03-08,NONE,True,True,CONTROLLED_SYNTHETIC,8044509.310000,7267827.080000,4770518.800000,8446267.990000,0.000000,0.000000,0.000000,301853.603333,736321.971667,745,2,18500489.460000,774990.900000,CASH_MANAGEMENT|WORKING_CAPITAL_LOAN,2026-07-31,6,20,56.710000,1.000000,165
SME000736,Synthetic SME 000736,RM008,Marmara,Manufacturing,MEDIUM,LIMITED,2019-05-29,86,81993419.050000,83,False,False,41.080000,True,RM_CALL,DERIVED_ANALYTICS,0.008087,R02,15,1,2026-07-13,NONE,True,True,CONTROLLED_SYNTHETIC,39126321.310000,32937131.850000,1853568.370000,18999152.820000,0.000000,0.000000,0.000000,1349078.270000,4412173.106667,338,2,62531765.840000,3202925.120000,CASH_MANAGEMENT|TRADE_FINANCE,2026-08-11,5,9,54.350000,1.000000,38
SME000737,Synthetic SME 000737,RM035,Central Anatolia,Construction,SMALL,SOLE_PROPRIETOR,2021-05-01,63,137363982.530000,26,False,False,65.690000,True,RM_CALL,DERIVED_ANALYTICS,0.067758,R04,0,1,2026-08-25,NONE,True,False,CONTROLLED_SYNTHETIC,81060604.790000,72712242.070000,4901532.630000,5289023.250000,0.000000,0.000000,0.000000,2114454.995000,7014120.980000,482,1,0.000000,0.000000,FX_RISK_MANAGEMENT,2026-04-17,6,125,21.500000,0.000000,0
SME000738,Synthetic SME 000738,RM029,Marmara,Wholesale Trade,MICRO,SOLE_PROPRIETOR,2021-03-02,65,10784391.470000,7,False,False,68.670000,True,RM_CALL,DERIVED_ANALYTICS,0.041168,R03,0,1,2026-04-07,NONE,True,False,CONTROLLED_SYNTHETIC,5967147.610000,4969218.010000,200457.690000,1719179.150000,0.000000,0.000000,0.000000,228277.015000,469525.476667,678,1,0.000000,0.000000,TRADE_FINANCE,2026-04-21,3,121,21.980000,0.000000,135
SME000739,Synthetic SME 000739,RM008,Marmara,Hospitality,MICRO,LIMITED,2019-01-31,90,15493014.310000,5,False,False,25.530000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.045363,R03,0,1,2026-04-03,NONE,True,True,CONTROLLED_SYNTHETIC,7752004.880000,6088448.780000,3675696.020000,1013100.910000,0.000000,0.000000,0.000000,281608.338333,989376.558333,252,2,7252455.090000,97616.760000,BUSINESS_CREDIT_CARD|POS_MERCHANT_ACQUIRING,2026-06-29,4,52,46.110000,1.000000,139
SME000740,Synthetic SME 000740,RM003,Black Sea,Professional Services,MEDIUM,SOLE_PROPRIETOR,2017-10-29,105,103113306.740000,122,False,True,64.130000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.015139,R02,0,1,2026-07-05,NONE,True,True,CONTROLLED_SYNTHETIC,53702647.970000,46694615.610000,2692509.210000,25252755.150000,0.000000,12407898.610000,7566419.500000,1867172.113333,5417911.466667,576,2,91422467.350000,1511321.020000,CASH_MANAGEMENT|TERM_DEPOSIT,2026-04-12,4,130,57.830000,1.000000,46
SME000741,Synthetic SME 000741,RM005,Eastern,Healthcare,SMALL,JOINT_STOCK,2026-02-24,5,10047172.990000,16,False,False,49.110000,True,RM_CALL,DERIVED_ANALYTICS,0.008741,R02,0,1,2026-12-19,NONE,True,True,CONTROLLED_SYNTHETIC,5741609.040000,5095245.940000,2800616.930000,3094651.410000,0.000000,0.000000,0.000000,241382.728333,430602.968333,458,2,5764771.520000,158039.560000,PAYROLL_SERVICES|TRADE_FINANCE,2026-07-24,1,27,30.260000,1.000000,0
SME000742,Synthetic SME 000742,RM008,Marmara,Construction,MICRO,JOINT_STOCK,2017-07-01,109,9364681.020000,5,True,False,32.410000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.044213,R03,0,1,2026-12-19,NONE,True,True,CONTROLLED_SYNTHETIC,5557347.470000,5055768.370000,326406.810000,950509.450000,1212717.040000,0.000000,699487.860000,223215.375000,609303.658333,322,1,1714073.000000,55470.160000,WORKING_CAPITAL_LOAN,2026-04-29,6,113,31.630000,0.522960,0
SME000743,Synthetic SME 000743,RM041,Marmara,Construction,MICRO,LIMITED,2015-05-28,134,17211721.340000,3,True,False,60.500000,True,RM_CALL,DERIVED_ANALYTICS,0.044911,R03,0,1,2027-05-12,LOW,True,True,CONTROLLED_SYNTHETIC,8969296.300000,8128105.660000,451617.230000,566553.130000,2662624.240000,0.000000,1594156.570000,331377.575000,894345.116667,620,2,4655687.690000,172403.040000,FX_RISK_MANAGEMENT|TERM_DEPOSIT,2026-04-23,2,119,40.570000,0.772843,0
SME000744,Synthetic SME 000744,RM019,Aegean,Professional Services,MICRO,LIMITED,2022-04-08,52,6448897.290000,3,False,False,81.610000,True,RM_CALL,DERIVED_ANALYTICS,0.052687,R04,5,1,2027-01-27,NONE,True,True,CONTROLLED_SYNTHETIC,3525633.870000,2886623.560000,189334.340000,607919.440000,0.000000,0.000000,0.000000,130103.053333,306290.130000,680,1,412615.800000,2250.390000,POS_MERCHANT_ACQUIRING,2026-05-18,4,94,20.670000,0.182807,0
SME000745,Synthetic SME 000745,RM013,Black Sea,Transportation,MEDIUM,JOINT_STOCK,2017-10-27,105,72093623.660000,128,False,False,32.050000,True,RM_CALL,DERIVED_ANALYTICS,0.025551,R03,0,1,2026-03-03,NONE,True,True,CONTROLLED_SYNTHETIC,37444703.150000,32524001.730000,1839561.670000,23604612.760000,0.000000,0.000000,0.000000,1434063.001667,3720626.638333,308,2,88593450.880000,2288284.880000,CASH_MANAGEMENT|WORKING_CAPITAL_LOAN,2026-07-17,6,34,61.000000,1.000000,170
SME000746,Synthetic SME 000746,RM043,Mediterranean,Healthcare,SMALL,LIMITED,2017-08-05,108,27687514.540000,30,False,False,64.260000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.086969,R05,0,1,2027-03-02,NONE,True,True,CONTROLLED_SYNTHETIC,15064758.570000,13120357.090000,7087091.940000,6020194.460000,0.000000,0.000000,0.000000,570288.733333,1284218.538333,582,1,12991626.400000,683519.990000,PAYROLL_SERVICES,2026-06-01,3,80,39.640000,1.000000,0
SME000747,Synthetic SME 000747,RM035,Central Anatolia,Manufacturing,MICRO,LIMITED,2019-07-22,84,13679198.660000,4,False,False,78.600000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.078575,R05,15,1,2025-12-09,NONE,True,True,CONTROLLED_SYNTHETIC,6747008.270000,6255124.450000,407736.540000,873020.540000,0.000000,0.000000,0.000000,186419.815000,806425.746667,845,2,2280148.660000,90484.760000,FX_RISK_MANAGEMENT|WORKING_CAPITAL_LOAN,2026-07-17,4,34,37.670000,0.476249,254
SME000748,Synthetic SME 000748,RM018,Mediterranean,Construction,SMALL,LIMITED,2021-03-09,65,70814774.850000,12,True,True,36.500000,True,RM_CALL,DERIVED_ANALYTICS,0.054463,R04,0,1,2026-03-15,NONE,True,True,CONTROLLED_SYNTHETIC,39697014.230000,36853797.350000,2256393.580000,2505796.480000,8313248.440000,9922184.630000,9682917.960000,1731747.765000,4760276.445000,370,2,40577892.390000,720822.090000,BUSINESS_CREDIT_CARD|FX_RISK_MANAGEMENT,2025-10-23,2,301,44.520000,1.000000,158
SME000749,Synthetic SME 000749,RM047,Central Anatolia,Manufacturing,MICRO,SOLE_PROPRIETOR,2025-11-20,8,3226868.230000,6,True,False,89.780000,True,BRANCH,DERIVED_ANALYTICS,0.033346,R03,0,1,2027-06-08,MEDIUM,True,True,CONTROLLED_SYNTHETIC,1810343.970000,1684180.750000,122774.820000,1209250.930000,339984.220000,0.000000,187505.510000,52061.620000,159966.743333,801,1,190613.040000,2667.700000,POS_MERCHANT_ACQUIRING,2026-03-22,2,151,10.060000,0.168773,0
SME000750,Synthetic SME 000750,RM037,Aegean,Healthcare,SMALL,JOINT_STOCK,2022-01-24,54,28543551.700000,37,False,False,44.400000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.042078,R03,60,2,2026-08-16,NONE,True,True,CONTROLLED_SYNTHETIC,17103843.420000,14388547.960000,9085834.800000,8415073.450000,0.000000,0.000000,0.000000,609372.656667,1257184.471667,460,1,26877919.880000,749385.550000,CASH_MANAGEMENT,2026-06-12,2,69,45.720000,1.000000,4
SME000751,Synthetic SME 000751,RM037,Aegean,Wholesale Trade,MICRO,JOINT_STOCK,2023-10-04,34,11473363.380000,6,False,False,18.170000,True,RM_CALL,DERIVED_ANALYTICS,0.031141,R03,0,1,2026-03-23,NONE,True,True,CONTROLLED_SYNTHETIC,6370754.020000,5238343.230000,350728.360000,1361848.610000,0.000000,0.000000,0.000000,298156.870000,434732.556667,165,0,0.000000,0.000000,,2026-07-02,5,49,8.100000,0.000000,150
SME000752,Synthetic SME 000752,RM043,Mediterranean,Technology,MEDIUM,SOLE_PROPRIETOR,2020-08-14,72,60105443.510000,211,True,False,79.430000,True,RM_CALL,DERIVED_ANALYTICS,0.004104,R02,0,1,2026-12-24,LOW,True,True,CONTROLLED_SYNTHETIC,33406966.590000,30608724.010000,1903996.450000,46549792.480000,9255975.290000,0.000000,5095205.740000,1113599.546667,3354202.056667,615,5,36124795.040000,721209.890000,BUSINESS_CREDIT_CARD|FX_RISK_MANAGEMENT|POS_MERCHANT_ACQUIRING|TERM_DEPOSIT|WORKING_CAPITAL_LOAN,2026-05-13,2,99,66.470000,1.000000,0
