candidate_id,customer_id,rm_id,product_code,need_signal,relationship_gap,wallet_share_proxy,digital_engagement_score,relationship_tenure_months,annual_turnover_try,employees,pd_12m,days_past_due,kyc_overdue_days,aml_alert_priority,beneficial_owner_complete,financials_fresh_flag,contact_permission,exporter_flag,importer_flag,size_band,sector,region,inflow_6m_try,outflow_6m_try,pos_volume_6m_try,payroll_6m_try,fx_inflow_6m_try,fx_outflow_6m_try,trade_flow_6m_try,average_deposit_balance_try,average_loan_balance_try,days_since_interaction,data_class,treatment_flag,propensity_probability,predicted_contact_uplift,reason_1,reason_2,reason_3,estimated_product_notional_try,gross_income_if_activated_try,funding_cost_if_activated_try,expected_loss_if_activated_try,allocated_capital_try,capital_charge_if_activated_try,servicing_cost_if_activated_try,risk_adjusted_profit_if_activated_try,raroc_if_activated,expected_incremental_profit_try,profitability_percentile,suppression_reason,eligible_flag,opportunity_score,policy_threshold_pass,recommendation_status,human_review_required,conversation_prompt,product_label,customer_rank_within_rm,monthly_contact_capacity,capacity_allocated_flag,work_status,task_id,task_sla_days,final_decision_owner,automated_sale_flag
OPP0009186,SME000698,RM022,CASH_MANAGEMENT,0.586628,0.750000,0.187476,71.710000,102,39798517.960000,42,0.037706,0,0,NONE,True,False,True,False,False,SMALL,Wholesale Trade,Central Anatolia,20411826.540000,18160120.560000,1281703.630000,9741370.270000,0.000000,0.000000,0.000000,844452.818333,2334273.970000,33,DERIVED_ANALYTICS,1,0.384937,0.041327,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,36320241.120000,399522.650000,108960.720000,0.000000,87168.580000,15690.340000,6348.040000,268523.550000,3.080508,10677.350000,0.937918,,True,53.330000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,16.000000,46,True,CONTACT_DUE,TASK000135,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0009189,SME000701,RM035,CASH_MANAGEMENT,0.618646,0.750000,1.000000,25.080000,137,167936798.880000,140,0.009509,0,0,NONE,True,True,True,True,False,MEDIUM,Manufacturing,Central Anatolia,90445204.560000,76660693.020000,4817697.660000,30635961.980000,23235702.890000,0.000000,13662899.020000,3999112.993333,8916283.183333,75,DERIVED_ANALYTICS,1,0.396192,0.064087,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,153321386.040000,1686535.250000,459964.160000,0.000000,367971.330000,66234.840000,23898.210000,1136438.040000,3.088387,72410.760000,0.996120,,True,57.490000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,9.000000,59,True,CONTACT_DUE,TASK000136,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0009191,SME000703,RM035,CASH_MANAGEMENT,0.648088,0.750000,0.572994,43.660000,45,122993220.810000,82,0.011414,15,171,NONE,True,True,True,True,False,MEDIUM,Technology,Central Anatolia,74253121.490000,62349109.810000,3049517.260000,17811154.450000,14135905.780000,0.000000,7683490.050000,3154217.813333,5260222.953333,27,DERIVED_ANALYTICS,1,0.423958,0.031092,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,124698219.620000,1371680.420000,374094.660000,0.000000,299275.730000,53869.630000,19604.730000,924111.400000,3.087826,28312.390000,0.978767,,True,55.740000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,12.000000,59,True,CONTACT_DUE,TASK000137,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0002685,SME000715,RM045,POS_MERCHANT_ACQUIRING,0.555535,0.375000,1.000000,79.520000,88,23605998.330000,25,0.038019,0,136,NONE,True,True,True,False,False,SMALL,Healthcare,Aegean,12875404.350000,10618985.200000,6381510.090000,5616926.850000,0.000000,0.000000,0.000000,391738.675000,964871.296667,33,DERIVED_ANALYTICS,1,0.414541,0.166538,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,12763020.180000,165919.260000,38289.060000,0.000000,76578.120000,13784.060000,2814.450000,111031.690000,1.449914,18070.970000,0.963624,,True,61.570000,True,MEDIUM_PRIORITY,False,"Discuss merchant collections, settlement speed and acquiring economics.",POS & Merchant Acquiring,8.000000,46,True,CONTACT_DUE,TASK000138,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0007079,SME000718,RM045,PAYROLL_SERVICES,0.559201,0.625000,1.000000,74.560000,22,27275891.950000,43,0.040986,0,151,NONE,True,True,True,True,False,SMALL,Manufacturing,Aegean,16621382.110000,14886738.150000,1086701.760000,10571402.760000,4993268.770000,0.000000,2511643.620000,608453.211667,1562444.130000,43,DERIVED_ANALYTICS,1,0.280265,0.172712,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,21142805.520000,253713.670000,63428.420000,0.000000,50742.730000,9133.690000,4071.420000,177080.140000,3.489764,30163.840000,0.980923,,True,60.720000,True,MEDIUM_PRIORITY,False,Discuss payroll automation and employee banking needs.,Payroll Services,11.000000,46,True,CONTACT_DUE,TASK000139,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0007082,SME000721,RM008,PAYROLL_SERVICES,0.772735,0.625000,1.000000,82.220000,107,151831294.450000,241,0.064282,0,17,NONE,True,True,True,False,False,MEDIUM,Construction,Marmara,74527620.990000,68179549.780000,3591004.040000,43456586.400000,0.000000,0.000000,0.000000,2656693.438333,7196019.428333,65,DERIVED_ANALYTICS,1,0.617920,0.028110,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,86913172.800000,1042958.070000,260739.520000,0.000000,208591.610000,37546.490000,13936.980000,730735.080000,3.503185,20121.130000,0.967073,,True,62.960000,True,MEDIUM_PRIORITY,False,Discuss payroll automation and employee banking needs.,Payroll Services,6.000000,69,True,CONTACT_DUE,TASK000140,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0009203,SME000726,RM041,CASH_MANAGEMENT,0.881734,0.625000,1.000000,74.290000,52,197086598.580000,123,0.060910,0,0,LOW,True,True,True,True,False,MEDIUM,Hospitality,Marmara,114550920.780000,102989374.090000,57210657.810000,26016006.480000,32826421.250000,0.000000,19979782.400000,4647973.476667,9740621.873333,91,DERIVED_ANALYTICS,1,0.639523,0.077454,CROSS_BORDER_ACTIVITY,STRONG_PRODUCT_NEED_SIGNAL,MATERIAL_BUSINESS_SCALE,205978748.180000,2265766.230000,617936.240000,0.000000,494349.000000,88982.820000,31796.810000,1527050.360000,3.089013,117856.710000,0.999030,,True,71.070000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,3.000000,55,True,CONTACT_DUE,TASK000141,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0002695,SME000727,RM038,POS_MERCHANT_ACQUIRING,0.487319,0.500000,1.000000,54.990000,76,17387762.170000,39,0.011103,0,0,NONE,True,False,True,True,False,SMALL,Retail Trade,Aegean,10629108.400000,9869066.840000,5125122.380000,8167770.840000,1927058.840000,0.000000,1042632.770000,285506.653333,1234910.531667,101,DERIVED_ANALYTICS,1,0.250271,0.144560,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,ESTABLISHED_RELATIONSHIP,10250244.760000,133253.180000,30750.730000,0.000000,61501.470000,11070.260000,2437.540000,88994.650000,1.447033,12445.080000,0.945624,,True,53.760000,True,MEDIUM_PRIORITY,False,"Discuss merchant collections, settlement speed and acquiring economics.",POS & Merchant Acquiring,13.000000,62,True,CONTACT_DUE,TASK000142,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0007089,SME000731,RM029,PAYROLL_SERVICES,0.952597,0.375000,1.000000,74.720000,125,52470611.050000,225,0.018527,0,85,NONE,True,True,True,False,True,MEDIUM,Healthcare,Marmara,27214742.600000,24453026.060000,13890954.600000,45616040.720000,0.000000,4283966.510000,2492396.190000,1186063.136667,2155914.051667,16,DERIVED_ANALYTICS,1,0.804200,0.043923,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,STRONG_PRODUCT_NEED_SIGNAL,91232081.440000,1094784.980000,273696.240000,0.000000,218957.000000,39412.260000,14584.810000,767091.670000,3.503390,33272.860000,0.983132,,True,72.090000,True,MEDIUM_PRIORITY,False,Discuss payroll automation and employee banking needs.,Payroll Services,4.000000,56,True,CONTACT_DUE,TASK000143,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0009207,SME000734,RM034,CASH_MANAGEMENT,0.605484,0.625000,0.682126,61.010000,137,67571233.270000,49,0.022252,30,0,NONE,True,True,True,False,False,SMALL,Technology,Aegean,33491571.450000,29777840.960000,1825499.730000,10365908.330000,0.000000,0.000000,0.000000,1063365.185000,3464679.108333,29,DERIVED_ANALYTICS,1,0.436301,0.110368,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,59555681.920000,655112.500000,178667.050000,0.000000,142933.640000,25728.060000,9833.350000,440884.040000,3.084537,48239.420000,0.990839,,True,61.300000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,10.000000,61,True,CONTACT_DUE,TASK000144,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0007093,SME000735,RM001,PAYROLL_SERVICES,0.715614,0.750000,1.000000,81.560000,66,14981926.290000,46,0.069060,0,165,NONE,True,True,True,False,False,SMALL,Hospitality,Mediterranean,8044509.310000,7267827.080000,4770518.800000,8446267.990000,0.000000,0.000000,0.000000,301853.603333,736321.971667,20,DERIVED_ANALYTICS,1,0.482439,0.092898,HIGH_DIGITAL_ENGAGEMENT,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,16892535.980000,202710.430000,50677.610000,0.000000,40542.090000,7297.580000,3433.880000,141301.360000,3.485300,12706.580000,0.946702,,True,64.080000,True,MEDIUM_PRIORITY,False,Discuss payroll automation and employee banking needs.,Payroll Services,2.000000,49,True,CONTACT_DUE,TASK000145,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0009208,SME000737,RM035,CASH_MANAGEMENT,0.775652,0.875000,0.000000,65.690000,63,137363982.530000,26,0.067758,0,0,NONE,True,False,True,False,False,SMALL,Construction,Central Anatolia,81060604.790000,72712242.070000,4901532.630000,5289023.250000,0.000000,0.000000,0.000000,2114454.995000,7014120.980000,125,DERIVED_ANALYTICS,1,0.518078,0.060620,MATERIAL_BUSINESS_SCALE,STRONG_PRODUCT_NEED_SIGNAL,ESTABLISHED_RELATIONSHIP,145424484.140000,1599669.330000,436273.450000,0.000000,349018.760000,62823.380000,22713.670000,1077858.830000,3.088255,64919.520000,0.995150,,True,65.760000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,2.000000,59,True,CONTACT_DUE,TASK000146,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0002709,SME000746,RM043,POS_MERCHANT_ACQUIRING,0.513746,0.875000,1.000000,64.260000,108,27687514.540000,30,0.086969,0,0,NONE,True,True,True,False,False,SMALL,Healthcare,Mediterranean,15064758.570000,13120357.090000,7087091.940000,6020194.460000,0.000000,0.000000,0.000000,570288.733333,1284218.538333,80,DERIVED_ANALYTICS,1,0.346523,0.097270,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,14174183.880000,184264.390000,42522.550000,0.000000,85045.100000,15308.120000,3026.130000,123407.590000,1.451084,11583.800000,0.941528,,True,56.840000,True,MEDIUM_PRIORITY,False,"Discuss merchant collections, settlement speed and acquiring economics.",POS & Merchant Acquiring,9.000000,52,True,CONTACT_DUE,TASK000147,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0002712,SME000750,RM037,POS_MERCHANT_ACQUIRING,0.515160,0.875000,1.000000,44.400000,54,28543551.700000,37,0.042078,60,4,NONE,True,True,True,False,False,SMALL,Healthcare,Aegean,17103843.420000,14388547.960000,9085834.800000,8415073.450000,0.000000,0.000000,0.000000,609372.656667,1257184.471667,69,DERIVED_ANALYTICS,1,0.276155,0.101218,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,ESTABLISHED_RELATIONSHIP,18171669.600000,236231.700000,54515.010000,0.000000,109030.020000,19625.400000,3625.750000,158465.540000,1.453412,15619.640000,0.957426,,True,55.260000,True,MEDIUM_PRIORITY,False,"Discuss merchant collections, settlement speed and acquiring economics.",POS & Merchant Acquiring,14.000000,47,True,CONTACT_DUE,TASK000148,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0007108,SME000752,RM043,PAYROLL_SERVICES,0.957418,0.375000,1.000000,79.430000,72,60105443.510000,211,0.004104,0,0,LOW,True,True,True,True,False,MEDIUM,Technology,Mediterranean,33406966.590000,30608724.010000,1903996.450000,46549792.480000,9255975.290000,0.000000,5095205.740000,1113599.546667,3354202.056667,99,DERIVED_ANALYTICS,1,0.782693,0.057615,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,STRONG_PRODUCT_NEED_SIGNAL,93099584.960000,1117195.020000,279298.750000,0.000000,223439.000000,40219.020000,14864.940000,782812.310000,3.503472,44681.550000,0.989383,,True,72.850000,True,MEDIUM_PRIORITY,False,Discuss payroll automation and employee banking needs.,Payroll Services,1.000000,52,True,CONTACT_DUE,TASK000149,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0007115,SME000761,RM047,PAYROLL_SERVICES,0.461080,0.875000,1.000000,84.920000,68,16288197.390000,26,0.012874,0,0,NONE,True,True,True,False,False,SMALL,Transportation,Central Anatolia,9345705.190000,8799684.300000,561217.990000,5389792.940000,0.000000,0.000000,0.000000,357855.090000,792609.130000,60,DERIVED_ANALYTICS,1,0.316652,0.085062,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,ESTABLISHED_RELATIONSHIP,10779585.880000,129355.030000,32338.760000,0.000000,25871.010000,4656.780000,2516.940000,89842.550000,3.472711,7222.140000,0.916469,,True,53.180000,True,MEDIUM_PRIORITY,False,Discuss payroll automation and employee banking needs.,Payroll Services,18.000000,67,True,CONTACT_DUE,TASK000150,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0005038,SME000768,RM017,BUSINESS_CREDIT_CARD,0.763176,0.625000,1.000000,84.690000,129,118101018.200000,83,0.007029,0,0,NONE,True,True,True,True,False,MEDIUM,Agriculture,Aegean,69427448.910000,63772309.310000,4096360.140000,15925305.600000,24017971.620000,0.000000,12900611.630000,2391234.105000,7455377.713333,43,DERIVED_ANALYTICS,1,0.685063,0.090393,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,2125818.327600,89922.120000,33247.800000,2133.770000,65050.040000,11709.010000,1218.870000,41612.670000,0.639702,3341.510000,0.866997,,True,68.700000,True,MEDIUM_PRIORITY,True,Review employee spending controls and short-term purchasing needs.,Business Credit Card,3.000000,60,True,CONTACT_DUE,TASK000151,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0007125,SME000773,RM002,PAYROLL_SERVICES,0.709414,1.000000,0.000000,72.440000,48,20788907.430000,44,0.049840,30,134,NONE,True,True,True,True,False,SMALL,Wholesale Trade,Marmara,10386059.200000,10022933.530000,568370.170000,9766918.670000,2967807.840000,0.000000,1485045.910000,387551.031667,884102.933333,23,DERIVED_ANALYTICS,1,0.448233,0.097901,CROSS_BORDER_ACTIVITY,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,19533837.340000,234406.050000,58601.510000,0.000000,46881.210000,8438.620000,3830.080000,163535.840000,3.488302,15590.310000,0.957264,,True,65.990000,True,MEDIUM_PRIORITY,False,Discuss payroll automation and employee banking needs.,Payroll Services,6.000000,57,True,CONTACT_DUE,TASK000152,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0009246,SME000797,RM029,CASH_MANAGEMENT,0.557952,0.750000,0.540871,87.520000,65,15406044.900000,7,0.050128,0,0,NONE,True,True,True,False,False,MICRO,Technology,Marmara,8063675.180000,6877866.650000,496729.580000,1435556.770000,0.000000,0.000000,0.000000,258680.865000,778265.493333,150,DERIVED_ANALYTICS,1,0.366065,0.073655,HIGH_DIGITAL_ENGAGEMENT,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,13755733.300000,151313.070000,41267.200000,0.000000,33013.760000,5942.480000,2963.360000,101140.030000,3.063572,7029.460000,0.914798,,True,54.580000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,29.000000,56,True,CONTACT_DUE,TASK000153,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0016514,SME000801,RM008,FX_RISK_MANAGEMENT,0.485139,0.875000,0.068577,55.540000,136,22105982.160000,12,0.009750,0,0,NONE,True,True,True,True,True,SMALL,Technology,Marmara,13131783.010000,11701855.550000,255845.170000,2334580.150000,4416798.950000,3868064.770000,4160519.790000,570488.238333,682781.183333,26,DERIVED_ANALYTICS,1,0.326434,0.124649,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,16569727.440000,123444.470000,17398.210000,0.000000,55674.280000,10021.370000,3385.460000,92639.430000,1.663954,11127.370000,0.939696,,True,58.000000,True,MEDIUM_PRIORITY,True,Review documented FX exposure and risk-management objectives.,FX Risk Management,11.000000,69,True,CONTACT_DUE,TASK000154,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0009252,SME000805,RM007,CASH_MANAGEMENT,0.728721,0.875000,0.062527,69.120000,120,112917691.030000,67,0.020165,0,0,NONE,True,True,True,True,False,MEDIUM,Manufacturing,Central Anatolia,55877388.010000,51245607.820000,1853053.780000,12082208.630000,11770032.080000,0.000000,5840318.550000,2436527.456667,6704310.835000,175,DERIVED_ANALYTICS,1,0.613466,0.097016,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,102491215.640000,1127403.370000,307473.650000,0.000000,245978.920000,44276.210000,16273.680000,759379.830000,3.087174,73251.700000,0.996335,,True,71.080000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,2.000000,57,True,CONTACT_DUE,TASK000155,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0005065,SME000807,RM032,BUSINESS_CREDIT_CARD,0.760897,0.375000,1.000000,47.800000,9,303332113.310000,239,0.033992,0,151,NONE,True,True,True,True,True,MEDIUM,Agriculture,Aegean,167676558.740000,142992811.400000,10760981.630000,53007182.550000,55623029.530000,32043266.150000,49984896.870000,5398459.630000,19887271.305000,57,DERIVED_ANALYTICS,1,0.394788,0.070618,CROSS_BORDER_ACTIVITY,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,5459978.039580,230957.070000,85394.060000,26503.050000,167075.330000,30073.560000,1719.000000,87267.400000,0.522324,5742.640000,0.903320,,True,55.740000,True,MEDIUM_PRIORITY,True,Review employee spending controls and short-term purchasing needs.,Business Credit Card,13.000000,50,True,CONTACT_DUE,TASK000156,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0009257,SME000812,RM046,CASH_MANAGEMENT,0.673163,0.875000,0.812702,72.830000,53,75378449.000000,47,0.059196,0,100,NONE,True,True,True,False,False,SMALL,Healthcare,Mediterranean,35323845.860000,32293219.710000,16028387.150000,10469987.170000,0.000000,0.000000,0.000000,1263612.611667,3825599.881667,61,DERIVED_ANALYTICS,1,0.431710,0.109191,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,LOWER_CREDIT_RISK_SIGNAL,64586439.420000,710450.830000,193759.320000,0.000000,155007.450000,27901.340000,10587.970000,478202.200000,3.085027,51795.400000,0.992132,,True,65.060000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,4.000000,63,True,CONTACT_DUE,TASK000157,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0002759,SME000814,RM029,POS_MERCHANT_ACQUIRING,0.547125,0.500000,1.000000,51.570000,102,45279440.290000,240,0.015962,15,0,NONE,True,True,True,True,True,MEDIUM,Hospitality,Marmara,23622692.420000,19782023.260000,12624633.180000,42378917.110000,6832915.710000,6657953.090000,7380558.400000,795980.855000,2557346.896667,5,DERIVED_ANALYTICS,1,0.328811,0.079272,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,25249266.360000,328240.460000,75747.800000,0.000000,151495.600000,27269.210000,4687.390000,220536.060000,1.455726,17062.440000,0.961684,,True,52.000000,True,MEDIUM_PRIORITY,False,"Discuss merchant collections, settlement speed and acquiring economics.",POS & Merchant Acquiring,34.000000,56,True,CONTACT_DUE,TASK000158,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0009260,SME000816,RM005,CASH_MANAGEMENT,0.521829,0.500000,1.000000,67.490000,117,26509161.930000,9,0.021617,0,123,LOW,True,True,True,True,False,MICRO,Retail Trade,Eastern,14293636.130000,12188573.360000,6216761.060000,2195578.040000,3591741.990000,0.000000,2286381.760000,440015.406667,1942521.140000,114,DERIVED_ANALYTICS,1,0.317681,0.126364,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,24377146.720000,268148.610000,73131.440000,0.000000,58505.150000,10530.930000,4556.570000,179929.670000,3.075450,22316.560000,0.971222,,True,55.500000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,5.000000,59,True,CONTACT_DUE,TASK000159,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0009263,SME000819,RM041,CASH_MANAGEMENT,0.756147,0.750000,1.000000,48.780000,64,206766135.930000,130,0.044776,60,0,NONE,True,True,True,True,True,MEDIUM,Hospitality,Marmara,105091075.660000,86667860.030000,47721688.420000,26827846.010000,31660914.100000,17508640.420000,25454501.940000,3626361.548333,8959492.573333,309,DERIVED_ANALYTICS,1,0.475602,0.044552,CROSS_BORDER_ACTIVITY,MATERIAL_BUSINESS_SCALE,LOWER_CREDIT_RISK_SIGNAL,173335720.060000,1906692.920000,520007.160000,0.000000,416005.730000,74881.030000,26900.360000,1284904.370000,3.088670,56825.540000,0.993641,,True,61.250000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,12.000000,55,True,CONTACT_DUE,TASK000160,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0007156,SME000822,RM018,PAYROLL_SERVICES,0.966943,0.625000,0.385684,86.020000,66,78610945.000000,238,0.007942,0,162,NONE,True,False,True,False,False,MEDIUM,Technology,Mediterranean,40714400.470000,36490321.500000,1723892.720000,39630876.130000,0.000000,0.000000,0.000000,1373056.545000,5360801.738333,130,DERIVED_ANALYTICS,1,0.794148,0.018040,STRONG_PRODUCT_NEED_SIGNAL,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,79261752.260000,951141.030000,237785.260000,0.000000,190228.210000,34241.080000,12789.260000,666325.430000,3.502769,11600.420000,0.941690,,True,71.510000,True,MEDIUM_PRIORITY,False,Discuss payroll automation and employee banking needs.,Payroll Services,1.000000,57,True,CONTACT_DUE,TASK000161,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0007157,SME000825,RM042,PAYROLL_SERVICES,0.544222,0.750000,1.000000,73.440000,52,17693678.770000,30,0.010350,0,0,NONE,True,True,True,False,False,SMALL,Retail Trade,Mediterranean,9455417.140000,8358745.280000,4744309.450000,6167413.650000,0.000000,0.000000,0.000000,406636.311667,748994.293333,53,DERIVED_ANALYTICS,1,0.314053,0.082803,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,12334827.300000,148017.930000,37004.480000,0.000000,29603.590000,5328.650000,2750.220000,102934.580000,3.477098,8103.310000,0.923098,,True,53.590000,True,MEDIUM_PRIORITY,False,Discuss payroll automation and employee banking needs.,Payroll Services,10.000000,49,True,CONTACT_DUE,TASK000162,10,AUTHORISED_RELATIONSHIP_MANAGER,False
