interaction_id,customer_id,rm_id,interaction_date,channel,outcome,data_class
I0002426,SME000721,RM008,2026-02-17,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002427,SME000721,RM008,2026-06-16,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002428,SME000721,RM008,2025-11-27,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002429,SME000721,RM008,2026-06-03,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0002430,SME000721,RM008,2026-01-06,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0002431,SME000722,RM040,2025-09-14,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0002432,SME000722,RM040,2026-04-26,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002433,SME000722,RM040,2026-07-17,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002434,SME000723,RM018,2025-08-24,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0002435,SME000724,RM008,2025-08-21,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0002436,SME000724,RM008,2025-08-27,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002437,SME000725,RM041,2026-02-03,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002438,SME000725,RM041,2026-07-13,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0002439,SME000725,RM041,2026-06-30,BRANCH,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0002440,SME000725,RM041,2026-06-02,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002441,SME000725,RM041,2026-01-18,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002442,SME000726,RM041,2026-03-04,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002443,SME000726,RM041,2026-03-02,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0002444,SME000726,RM041,2026-05-21,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0002445,SME000727,RM038,2026-05-11,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002446,SME000728,RM036,2026-08-18,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0002447,SME000729,RM002,2025-12-25,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0002448,SME000729,RM002,2026-05-27,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002449,SME000730,RM004,2026-05-25,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002450,SME000730,RM004,2025-09-12,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0002451,SME000731,RM029,2026-08-04,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002452,SME000731,RM029,2026-03-26,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0002453,SME000731,RM029,2025-11-11,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0002454,SME000731,RM029,2025-10-04,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002455,SME000732,RM046,2026-02-02,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0002456,SME000733,RM043,2026-01-17,CALL,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0002457,SME000733,RM043,2026-05-31,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002458,SME000733,RM043,2026-01-01,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002459,SME000733,RM043,2026-07-18,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002460,SME000733,RM043,2026-08-06,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002461,SME000733,RM043,2026-05-07,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002462,SME000734,RM034,2026-07-22,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0002463,SME000734,RM034,2026-07-06,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002464,SME000734,RM034,2025-09-06,SECURE_MESSAGE,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0002465,SME000734,RM034,2025-08-28,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0002466,SME000734,RM034,2026-06-04,CALL,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0002467,SME000735,RM001,2026-03-10,MEETING,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0002468,SME000735,RM001,2026-04-01,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002469,SME000735,RM001,2025-11-04,SECURE_MESSAGE,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0002470,SME000735,RM001,2026-07-31,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0002471,SME000735,RM001,2025-09-07,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0002472,SME000735,RM001,2025-12-30,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002473,SME000736,RM008,2025-12-03,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0002474,SME000736,RM008,2026-03-06,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002475,SME000736,RM008,2025-12-05,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002476,SME000736,RM008,2026-08-11,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002477,SME000736,RM008,2025-09-11,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0002478,SME000737,RM035,2026-04-17,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0002479,SME000737,RM035,2025-08-30,CALL,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0002480,SME000737,RM035,2026-01-09,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0002481,SME000737,RM035,2026-01-10,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0002482,SME000737,RM035,2025-09-17,MEETING,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0002483,SME000737,RM035,2025-12-11,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0002484,SME000738,RM029,2026-04-14,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002485,SME000738,RM029,2026-04-21,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0002486,SME000738,RM029,2025-10-31,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0002487,SME000739,RM008,2026-01-29,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0002488,SME000739,RM008,2025-11-11,SECURE_MESSAGE,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0002489,SME000739,RM008,2026-06-29,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0002490,SME000739,RM008,2026-03-29,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002491,SME000740,RM003,2026-04-12,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0002492,SME000740,RM003,2026-02-12,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002493,SME000740,RM003,2025-11-03,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0002494,SME000740,RM003,2026-03-08,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002495,SME000741,RM005,2026-07-24,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0002496,SME000742,RM008,2025-10-11,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002497,SME000742,RM008,2026-04-29,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002498,SME000742,RM008,2026-03-12,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0002499,SME000742,RM008,2025-11-04,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002500,SME000742,RM008,2025-09-20,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002501,SME000742,RM008,2025-12-17,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002502,SME000743,RM041,2026-04-12,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002503,SME000743,RM041,2026-04-23,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002504,SME000744,RM019,2025-11-30,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0002505,SME000744,RM019,2026-02-14,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002506,SME000744,RM019,2025-11-05,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002507,SME000744,RM019,2026-05-18,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002508,SME000745,RM013,2025-10-15,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002509,SME000745,RM013,2026-04-04,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0002510,SME000745,RM013,2026-04-30,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0002511,SME000745,RM013,2026-07-17,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0002512,SME000745,RM013,2025-12-21,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0002513,SME000745,RM013,2026-06-18,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002514,SME000746,RM043,2025-08-24,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002515,SME000746,RM043,2025-11-22,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002516,SME000746,RM043,2026-06-01,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002517,SME000747,RM035,2025-11-13,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0002518,SME000747,RM035,2026-04-19,MEETING,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0002519,SME000747,RM035,2026-07-17,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0002520,SME000747,RM035,2026-07-02,CALL,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0002521,SME000748,RM018,2025-09-29,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002522,SME000748,RM018,2025-10-23,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0002523,SME000749,RM047,2026-03-22,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002524,SME000749,RM047,2025-10-12,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0002525,SME000750,RM037,2026-06-12,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002526,SME000750,RM037,2025-08-30,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002527,SME000751,RM037,2026-03-07,CALL,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0002528,SME000751,RM037,2026-03-21,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0002529,SME000751,RM037,2025-12-04,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0002530,SME000751,RM037,2026-07-02,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002531,SME000751,RM037,2026-04-01,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002532,SME000752,RM043,2026-05-13,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0002533,SME000752,RM043,2025-12-31,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002534,SME000753,RM003,2026-06-27,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002535,SME000753,RM003,2026-06-25,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0002536,SME000753,RM003,2026-06-16,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002537,SME000753,RM003,2026-07-19,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0002538,SME000754,RM021,2026-06-08,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0002539,SME000754,RM021,2025-11-07,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002540,SME000754,RM021,2026-02-10,SECURE_MESSAGE,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0002541,SME000755,RM021,2026-04-14,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0002542,SME000755,RM021,2026-01-07,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002543,SME000755,RM021,2025-09-07,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0002544,SME000756,RM037,2026-02-08,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0002545,SME000756,RM037,2025-10-10,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002546,SME000756,RM037,2026-01-19,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0002547,SME000756,RM037,2026-08-12,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002548,SME000756,RM037,2026-05-23,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0002549,SME000756,RM037,2026-02-05,MEETING,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0002550,SME000757,RM012,2025-09-20,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0002551,SME000757,RM012,2026-04-13,BRANCH,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0002552,SME000757,RM012,2026-05-05,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002553,SME000757,RM012,2025-12-07,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002554,SME000757,RM012,2025-12-14,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002555,SME000757,RM012,2025-09-26,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002556,SME000758,RM009,2025-09-09,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002557,SME000758,RM009,2026-07-24,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0002558,SME000758,RM009,2026-07-07,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002559,SME000759,RM029,2025-10-15,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002560,SME000759,RM029,2026-06-23,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002561,SME000759,RM029,2025-12-02,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0002562,SME000759,RM029,2026-01-28,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0002563,SME000759,RM029,2026-08-08,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002564,SME000760,RM017,2026-06-25,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002565,SME000760,RM017,2026-05-22,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002566,SME000760,RM017,2026-02-18,CALL,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0002567,SME000760,RM017,2025-12-12,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0002568,SME000760,RM017,2026-01-09,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002569,SME000760,RM017,2026-06-09,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0002570,SME000761,RM047,2026-06-21,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002571,SME000761,RM047,2025-11-26,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002572,SME000761,RM047,2025-12-05,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0002573,SME000761,RM047,2026-01-27,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002574,SME000761,RM047,2025-11-17,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0002575,SME000762,RM021,2026-08-09,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0002576,SME000762,RM021,2025-10-09,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002577,SME000763,RM015,2026-04-11,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0002578,SME000763,RM015,2025-09-07,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002579,SME000763,RM015,2025-12-17,BRANCH,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0002580,SME000764,RM043,2025-11-25,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0002581,SME000764,RM043,2026-06-07,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0002582,SME000764,RM043,2026-01-05,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002583,SME000765,RM046,2026-03-16,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002584,SME000765,RM046,2025-10-08,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0002585,SME000765,RM046,2026-07-06,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0002586,SME000765,RM046,2025-12-29,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0002587,SME000765,RM046,2025-11-26,CALL,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0002588,SME000766,RM033,2026-01-17,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0002589,SME000766,RM033,2025-12-10,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0002590,SME000766,RM033,2026-03-02,CALL,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0002591,SME000766,RM033,2025-11-09,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002592,SME000767,RM026,2026-05-08,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002593,SME000767,RM026,2026-07-18,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002594,SME000767,RM026,2026-01-29,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002595,SME000768,RM017,2026-07-08,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0002596,SME000768,RM017,2026-04-22,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0002597,SME000768,RM017,2026-03-10,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0002598,SME000768,RM017,2026-02-21,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002599,SME000769,RM045,2025-12-11,BRANCH,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0002600,SME000769,RM045,2025-12-29,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0002601,SME000769,RM045,2026-06-26,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002602,SME000769,RM045,2025-12-28,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0002603,SME000769,RM045,2026-05-11,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0002604,SME000770,RM042,2025-09-15,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0002605,SME000770,RM042,2025-11-22,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002606,SME000770,RM042,2026-02-02,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002607,SME000770,RM042,2025-11-01,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0002608,SME000770,RM042,2026-04-18,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0002609,SME000771,RM016,2026-05-31,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0002610,SME000771,RM016,2025-11-16,BRANCH,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0002611,SME000771,RM016,2026-05-08,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0002612,SME000771,RM016,2026-08-07,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002613,SME000771,RM016,2025-09-10,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002614,SME000772,RM009,2026-06-21,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002615,SME000772,RM009,2025-08-31,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002616,SME000772,RM009,2025-11-11,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002617,SME000773,RM002,2026-03-29,BRANCH,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0002618,SME000773,RM002,2026-06-01,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0002619,SME000773,RM002,2026-07-03,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0002620,SME000773,RM002,2026-06-10,MEETING,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0002621,SME000773,RM002,2026-07-22,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0002622,SME000773,RM002,2026-07-28,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0002623,SME000774,RM032,2026-06-11,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002624,SME000774,RM032,2025-12-10,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0002625,SME000774,RM032,2025-10-20,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0002626,SME000775,RM013,2025-10-29,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002627,SME000775,RM013,2025-12-17,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0002628,SME000775,RM013,2025-09-18,MEETING,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0002629,SME000775,RM013,2025-08-23,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002630,SME000775,RM013,2026-02-18,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002631,SME000775,RM013,2026-01-27,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0002632,SME000776,RM029,2026-04-05,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002633,SME000776,RM029,2026-01-13,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002634,SME000776,RM029,2026-05-13,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0002635,SME000777,RM031,2026-03-27,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0002636,SME000777,RM031,2025-11-21,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0002637,SME000778,RM036,2026-08-10,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0002638,SME000778,RM036,2025-09-07,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002639,SME000778,RM036,2026-08-14,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002640,SME000778,RM036,2025-09-03,CALL,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0002641,SME000779,RM028,2025-10-16,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002642,SME000779,RM028,2026-04-19,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0002643,SME000779,RM028,2026-07-06,BRANCH,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0002644,SME000780,RM026,2026-05-10,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002645,SME000780,RM026,2025-09-29,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002646,SME000780,RM026,2025-09-24,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0002647,SME000780,RM026,2025-11-23,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002648,SME000780,RM026,2026-07-21,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002649,SME000780,RM026,2026-05-07,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002650,SME000781,RM016,2025-11-29,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0002651,SME000781,RM016,2025-11-17,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0002652,SME000781,RM016,2026-04-14,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0002653,SME000782,RM008,2025-09-19,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002654,SME000783,RM008,2025-11-01,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0002655,SME000783,RM008,2026-06-21,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0002656,SME000784,RM046,2026-04-03,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002657,SME000784,RM046,2026-02-15,CALL,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0002658,SME000784,RM046,2026-01-07,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002659,SME000784,RM046,2026-05-16,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002660,SME000784,RM046,2026-02-11,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002661,SME000785,RM005,2026-06-13,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0002662,SME000785,RM005,2026-02-02,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002663,SME000786,RM032,2026-05-08,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0002664,SME000786,RM032,2025-11-18,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002665,SME000786,RM032,2026-02-15,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002666,SME000786,RM032,2025-12-12,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0002667,SME000786,RM032,2025-10-12,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0002668,SME000786,RM032,2025-09-29,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0002669,SME000787,RM023,2025-10-09,SECURE_MESSAGE,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0002670,SME000788,RM046,2025-09-15,MEETING,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0002671,SME000788,RM046,2025-09-08,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0002672,SME000789,RM037,2025-09-25,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002673,SME000789,RM037,2025-09-12,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002674,SME000789,RM037,2026-07-05,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002675,SME000789,RM037,2026-08-07,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002676,SME000789,RM037,2025-10-24,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0002677,SME000790,RM038,2025-11-21,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002678,SME000790,RM038,2025-10-11,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002679,SME000790,RM038,2025-10-03,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002680,SME000790,RM038,2026-06-08,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0002681,SME000790,RM038,2026-04-22,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002682,SME000791,RM020,2026-03-28,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0002683,SME000791,RM020,2026-03-18,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0002684,SME000791,RM020,2026-07-18,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
