customer_id,customer_label,rm_id,region,sector,size_band,legal_form,onboarding_date,relationship_tenure_months,annual_turnover_try,employees,exporter_flag,importer_flag,digital_engagement_score,contact_permission,preferred_channel,data_class
SME000414,Synthetic SME 000414,RM006,Aegean,Technology,MICRO,JOINT_STOCK,2019-12-25,79,11163393.340000,5,True,False,21.040000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000415,Synthetic SME 000415,RM032,Aegean,Technology,MICRO,JOINT_STOCK,2018-05-03,99,7481378.130000,7,False,True,64.710000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000416,Synthetic SME 000416,RM030,Central Anatolia,Technology,SMALL,JOINT_STOCK,2018-01-14,103,77161041.510000,19,True,False,85.500000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000417,Synthetic SME 000417,RM040,Black Sea,Wholesale Trade,MICRO,SOLE_PROPRIETOR,2020-08-11,72,13945600.340000,4,False,False,42.580000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000418,Synthetic SME 000418,RM037,Aegean,Retail Trade,SMALL,SOLE_PROPRIETOR,2018-12-06,92,32632182.890000,37,False,False,37.440000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000419,Synthetic SME 000419,RM033,Mediterranean,Transportation,MICRO,LIMITED,2021-09-07,59,3436544.700000,5,False,False,79.520000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000420,Synthetic SME 000420,RM021,Marmara,Retail Trade,SMALL,SOLE_PROPRIETOR,2022-09-12,47,26334386.960000,12,True,False,38.150000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000421,Synthetic SME 000421,RM024,Eastern,Manufacturing,MICRO,LIMITED,2019-06-10,86,13386671.920000,2,False,False,39.300000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000422,Synthetic SME 000422,RM022,Central Anatolia,Wholesale Trade,MICRO,LIMITED,2024-09-13,23,8710940.560000,2,False,False,35.210000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME000423,Synthetic SME 000423,RM005,Eastern,Healthcare,MICRO,LIMITED,2018-05-20,99,8178836.480000,9,False,True,60.350000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME000424,Synthetic SME 000424,RM032,Aegean,Professional Services,MEDIUM,JOINT_STOCK,2024-11-12,21,163842374.400000,215,False,True,63.910000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000425,Synthetic SME 000425,RM003,Black Sea,Healthcare,MICRO,JOINT_STOCK,2022-02-13,54,8157456.540000,6,False,False,98.190000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000426,Synthetic SME 000426,RM029,Marmara,Wholesale Trade,MEDIUM,LIMITED,2021-01-30,66,80817856.960000,141,False,False,67.910000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000427,Synthetic SME 000427,RM029,Marmara,Construction,MICRO,LIMITED,2025-04-16,16,5672733.130000,9,True,False,61.570000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME000428,Synthetic SME 000428,RM002,Marmara,Retail Trade,MICRO,LIMITED,2015-07-03,133,9794850.360000,6,True,True,80.580000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME000429,Synthetic SME 000429,RM008,Marmara,Manufacturing,MICRO,LIMITED,2023-06-26,37,24903651.100000,4,False,False,44.470000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000430,Synthetic SME 000430,RM026,Black Sea,Construction,MICRO,LIMITED,2016-08-09,120,9872019.700000,7,False,True,86.290000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000431,Synthetic SME 000431,RM029,Marmara,Manufacturing,MICRO,LIMITED,2022-09-13,47,5846449.800000,2,False,False,57.790000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000432,Synthetic SME 000432,RM026,Black Sea,Retail Trade,SMALL,LIMITED,2022-11-03,45,38328521.070000,37,False,False,92.140000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000433,Synthetic SME 000433,RM020,Mediterranean,Manufacturing,SMALL,JOINT_STOCK,2018-11-07,93,36259819.570000,40,False,False,37.510000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000434,Synthetic SME 000434,RM014,Eastern,Retail Trade,SMALL,LIMITED,2017-08-05,108,36152606.530000,40,False,False,50.770000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000435,Synthetic SME 000435,RM035,Central Anatolia,Retail Trade,MICRO,SOLE_PROPRIETOR,2020-11-19,68,5525715.820000,2,False,False,44.910000,False,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME000436,Synthetic SME 000436,RM010,Central Anatolia,Hospitality,SMALL,JOINT_STOCK,2017-02-03,114,18462550.730000,31,False,True,57.720000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000437,Synthetic SME 000437,RM010,Central Anatolia,Agriculture,SMALL,LIMITED,2022-07-06,49,70487684.620000,25,False,False,46.050000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000438,Synthetic SME 000438,RM008,Marmara,Construction,MICRO,LIMITED,2016-12-15,116,13834336.090000,3,False,False,51.450000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME000439,Synthetic SME 000439,RM024,Eastern,Manufacturing,MICRO,LIMITED,2020-10-01,70,13762182.030000,8,False,False,71.100000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000440,Synthetic SME 000440,RM013,Black Sea,Retail Trade,SMALL,LIMITED,2025-07-20,13,33840709.930000,12,False,True,76.520000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000441,Synthetic SME 000441,RM006,Aegean,Retail Trade,MICRO,SOLE_PROPRIETOR,2021-06-15,62,9160467.880000,9,True,False,73.650000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000442,Synthetic SME 000442,RM040,Black Sea,Technology,SMALL,LIMITED,2017-08-26,107,37688286.210000,17,False,False,71.590000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000443,Synthetic SME 000443,RM020,Mediterranean,Wholesale Trade,MICRO,LIMITED,2025-03-30,16,6245556.870000,7,False,False,35.150000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000444,Synthetic SME 000444,RM011,Black Sea,Healthcare,SMALL,LIMITED,2025-09-09,11,13299266.790000,44,True,False,87.150000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME000445,Synthetic SME 000445,RM036,Marmara,Construction,SMALL,LIMITED,2025-05-24,14,41547594.040000,22,False,False,35.620000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000446,Synthetic SME 000446,RM006,Aegean,Retail Trade,SMALL,LIMITED,2017-04-12,112,72095890.600000,48,False,True,65.520000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000447,Synthetic SME 000447,RM012,Central Anatolia,Technology,MICRO,LIMITED,2023-05-15,39,7260097.450000,7,False,True,70.880000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000448,Synthetic SME 000448,RM007,Central Anatolia,Healthcare,SMALL,LIMITED,2020-02-06,78,47019157.970000,36,False,False,61.190000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000449,Synthetic SME 000449,RM023,Black Sea,Wholesale Trade,MICRO,LIMITED,2020-07-02,73,15579976.740000,5,False,False,43.300000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000450,Synthetic SME 000450,RM047,Central Anatolia,Wholesale Trade,SMALL,LIMITED,2024-05-03,27,76185185.880000,30,False,False,34.240000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000451,Synthetic SME 000451,RM036,Marmara,Transportation,SMALL,LIMITED,2025-01-02,19,6879295.330000,31,True,False,81.280000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000452,Synthetic SME 000452,RM018,Mediterranean,Transportation,MICRO,LIMITED,2017-10-18,106,6415632.070000,9,False,False,58.440000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000453,Synthetic SME 000453,RM032,Aegean,Manufacturing,MICRO,LIMITED,2020-03-20,77,4083323.530000,7,False,False,77.110000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000454,Synthetic SME 000454,RM004,Central Anatolia,Construction,SMALL,LIMITED,2024-10-19,22,44809227.360000,19,False,False,63.240000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000455,Synthetic SME 000455,RM013,Black Sea,Technology,MEDIUM,JOINT_STOCK,2021-12-26,55,132854334.900000,109,False,False,44.160000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000456,Synthetic SME 000456,RM040,Black Sea,Wholesale Trade,MICRO,LIMITED,2024-04-22,27,7042022.400000,9,False,False,58.760000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000457,Synthetic SME 000457,RM028,Eastern,Professional Services,MICRO,LIMITED,2017-02-05,114,4638269.030000,6,True,False,78.080000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000458,Synthetic SME 000458,RM030,Central Anatolia,Retail Trade,MICRO,JOINT_STOCK,2026-02-10,6,5841070.620000,9,False,False,51.030000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000459,Synthetic SME 000459,RM023,Black Sea,Manufacturing,SMALL,LIMITED,2020-05-20,75,41905974.090000,10,False,False,71.500000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000460,Synthetic SME 000460,RM002,Marmara,Transportation,SMALL,JOINT_STOCK,2018-03-25,100,7826921.040000,36,False,False,59.080000,False,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000461,Synthetic SME 000461,RM010,Central Anatolia,Professional Services,SMALL,LIMITED,2023-03-13,41,30316417.430000,32,False,False,67.440000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME000462,Synthetic SME 000462,RM033,Mediterranean,Construction,MICRO,JOINT_STOCK,2017-12-16,104,24602834.650000,9,False,False,52.950000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000463,Synthetic SME 000463,RM025,Black Sea,Technology,SMALL,LIMITED,2016-10-11,118,59631917.790000,37,False,False,67.340000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000464,Synthetic SME 000464,RM029,Marmara,Hospitality,MEDIUM,JOINT_STOCK,2025-05-05,15,463186718.430000,206,True,True,57.160000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000465,Synthetic SME 000465,RM033,Mediterranean,Construction,SMALL,LIMITED,2024-04-14,28,19609090.110000,46,False,False,53.170000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME000466,Synthetic SME 000466,RM007,Central Anatolia,Professional Services,SMALL,LIMITED,2018-09-03,95,67547004.100000,14,False,False,42.140000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000467,Synthetic SME 000467,RM019,Aegean,Agriculture,MICRO,LIMITED,2017-03-11,113,14092917.740000,5,False,False,36.640000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000468,Synthetic SME 000468,RM016,Mediterranean,Agriculture,MICRO,LIMITED,2018-01-06,103,7410619.110000,7,False,False,40.940000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000469,Synthetic SME 000469,RM041,Marmara,Healthcare,MICRO,LIMITED,2020-08-15,72,22233264.100000,7,True,False,37.670000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000470,Synthetic SME 000470,RM002,Marmara,Professional Services,MICRO,LIMITED,2015-08-21,131,7426753.260000,4,False,False,26.900000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000471,Synthetic SME 000471,RM008,Marmara,Manufacturing,MICRO,LIMITED,2021-01-12,67,7015246.400000,9,True,False,79.920000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000472,Synthetic SME 000472,RM015,Marmara,Hospitality,MICRO,LIMITED,2020-04-18,76,32802326.970000,5,False,False,61.830000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000473,Synthetic SME 000473,RM048,Eastern,Construction,MICRO,LIMITED,2020-01-25,78,17819471.960000,6,False,False,82.900000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000474,Synthetic SME 000474,RM015,Marmara,Agriculture,MEDIUM,LIMITED,2020-04-28,75,104072719.960000,106,False,True,49.280000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000475,Synthetic SME 000475,RM028,Eastern,Wholesale Trade,MICRO,LIMITED,2024-06-28,25,12215868.420000,9,False,False,33.970000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000476,Synthetic SME 000476,RM009,Marmara,Technology,MICRO,SOLE_PROPRIETOR,2019-04-14,88,7098544.260000,4,False,False,84.370000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000477,Synthetic SME 000477,RM006,Aegean,Professional Services,SMALL,JOINT_STOCK,2024-09-13,23,19565534.550000,49,False,False,83.180000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000478,Synthetic SME 000478,RM016,Mediterranean,Wholesale Trade,SMALL,SOLE_PROPRIETOR,2020-03-21,76,11389040.720000,14,True,False,42.130000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000479,Synthetic SME 000479,RM007,Central Anatolia,Agriculture,SMALL,LIMITED,2023-02-08,42,119992690.490000,19,False,False,76.690000,False,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000480,Synthetic SME 000480,RM035,Central Anatolia,Retail Trade,MICRO,LIMITED,2018-08-10,96,12874410.880000,6,False,False,93.870000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000481,Synthetic SME 000481,RM009,Marmara,Manufacturing,SMALL,SOLE_PROPRIETOR,2023-10-07,34,18885704.900000,19,False,False,64.180000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000482,Synthetic SME 000482,RM035,Central Anatolia,Transportation,MICRO,SOLE_PROPRIETOR,2018-12-29,91,10846366.390000,5,True,False,96.900000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000483,Synthetic SME 000483,RM022,Central Anatolia,Manufacturing,MICRO,LIMITED,2018-05-15,99,9966350.020000,9,False,False,19.540000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000484,Synthetic SME 000484,RM004,Central Anatolia,Hospitality,MICRO,JOINT_STOCK,2020-01-05,79,7383097.600000,3,False,True,64.880000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000485,Synthetic SME 000485,RM034,Aegean,Hospitality,MICRO,LIMITED,2018-05-26,98,14221987.510000,5,False,True,95.840000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000486,Synthetic SME 000486,RM042,Mediterranean,Agriculture,MEDIUM,SOLE_PROPRIETOR,2025-03-25,16,207060123.230000,224,False,True,70.670000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000487,Synthetic SME 000487,RM016,Mediterranean,Hospitality,SMALL,SOLE_PROPRIETOR,2019-01-02,91,68376734.870000,14,False,True,94.380000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000488,Synthetic SME 000488,RM011,Black Sea,Agriculture,MICRO,LIMITED,2023-12-14,32,2989223.540000,8,True,False,44.430000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME000489,Synthetic SME 000489,RM009,Marmara,Manufacturing,MICRO,SOLE_PROPRIETOR,2020-09-22,70,4872381.140000,8,True,False,65.460000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000490,Synthetic SME 000490,RM035,Central Anatolia,Healthcare,SMALL,LIMITED,2017-12-21,103,65771381.980000,17,False,False,72.650000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000491,Synthetic SME 000491,RM010,Central Anatolia,Hospitality,SMALL,LIMITED,2015-04-07,136,32862227.970000,24,False,False,45.330000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000492,Synthetic SME 000492,RM006,Aegean,Construction,MICRO,LIMITED,2018-03-06,101,1918040.370000,4,False,False,55.650000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000493,Synthetic SME 000493,RM037,Aegean,Professional Services,MICRO,LIMITED,2023-02-22,41,9379291.740000,9,False,False,76.010000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000494,Synthetic SME 000494,RM028,Eastern,Manufacturing,SMALL,SOLE_PROPRIETOR,2018-03-07,101,35994771.630000,34,False,False,66.060000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000495,Synthetic SME 000495,RM036,Marmara,Manufacturing,SMALL,LIMITED,2025-11-06,9,39346039.990000,26,True,False,47.000000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000496,Synthetic SME 000496,RM036,Marmara,Wholesale Trade,MEDIUM,JOINT_STOCK,2022-01-27,54,240678059.170000,124,False,True,69.160000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000497,Synthetic SME 000497,RM025,Black Sea,Professional Services,SMALL,LIMITED,2016-04-11,124,52202352.570000,39,False,False,59.440000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME000498,Synthetic SME 000498,RM012,Central Anatolia,Construction,MICRO,SOLE_PROPRIETOR,2015-11-23,128,5873687.230000,2,True,False,62.720000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000499,Synthetic SME 000499,RM003,Black Sea,Wholesale Trade,SMALL,LIMITED,2025-04-19,16,21302706.920000,16,False,True,82.940000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME000500,Synthetic SME 000500,RM015,Marmara,Transportation,SMALL,LIMITED,2022-05-12,51,41887730.420000,28,False,False,31.380000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000501,Synthetic SME 000501,RM021,Marmara,Retail Trade,MICRO,LIMITED,2015-02-26,137,16132147.160000,9,False,False,32.920000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000502,Synthetic SME 000502,RM041,Marmara,Healthcare,MICRO,LIMITED,2024-12-20,19,8445860.560000,6,True,False,64.460000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000503,Synthetic SME 000503,RM019,Aegean,Transportation,SMALL,LIMITED,2021-09-22,58,33125130.420000,36,False,False,25.460000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000504,Synthetic SME 000504,RM007,Central Anatolia,Agriculture,MEDIUM,SOLE_PROPRIETOR,2024-05-02,27,119263340.760000,50,False,False,64.670000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000505,Synthetic SME 000505,RM002,Marmara,Wholesale Trade,SMALL,LIMITED,2024-03-02,29,28526197.940000,46,True,False,57.810000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000506,Synthetic SME 000506,RM024,Eastern,Hospitality,MEDIUM,LIMITED,2020-12-14,68,45271452.180000,237,False,False,62.830000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000507,Synthetic SME 000507,RM043,Mediterranean,Construction,MEDIUM,LIMITED,2016-10-11,118,59611260.240000,103,True,True,69.920000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000508,Synthetic SME 000508,RM014,Eastern,Technology,MEDIUM,LIMITED,2018-03-04,101,123806090.050000,246,True,False,80.740000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000509,Synthetic SME 000509,RM015,Marmara,Healthcare,MICRO,LIMITED,2023-05-31,38,7159151.770000,3,True,False,95.190000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000510,Synthetic SME 000510,RM031,Black Sea,Construction,MICRO,SOLE_PROPRIETOR,2024-05-23,26,5336224.200000,6,False,False,26.780000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000511,Synthetic SME 000511,RM010,Central Anatolia,Hospitality,MICRO,JOINT_STOCK,2023-09-15,35,1853562.790000,5,True,True,74.700000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000512,Synthetic SME 000512,RM024,Eastern,Wholesale Trade,MICRO,LIMITED,2021-06-08,62,14016983.070000,5,False,False,68.000000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME000513,Synthetic SME 000513,RM002,Marmara,Healthcare,SMALL,LIMITED,2017-01-08,115,36300266.530000,19,False,False,4.020000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000514,Synthetic SME 000514,RM009,Marmara,Construction,MICRO,SOLE_PROPRIETOR,2016-06-26,121,4789248.580000,4,False,False,52.620000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME000515,Synthetic SME 000515,RM016,Mediterranean,Professional Services,MICRO,SOLE_PROPRIETOR,2017-07-25,108,9323687.500000,7,True,False,40.120000,False,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME000516,Synthetic SME 000516,RM040,Black Sea,Technology,SMALL,SOLE_PROPRIETOR,2026-02-07,6,35785527.860000,16,True,False,57.890000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000517,Synthetic SME 000517,RM009,Marmara,Healthcare,MICRO,LIMITED,2020-01-26,78,10517475.550000,5,False,False,75.760000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000518,Synthetic SME 000518,RM027,Eastern,Construction,SMALL,LIMITED,2019-11-13,81,18728656.530000,27,False,False,83.680000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000519,Synthetic SME 000519,RM045,Aegean,Wholesale Trade,MICRO,JOINT_STOCK,2021-10-03,58,4425235.870000,3,False,False,65.190000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000520,Synthetic SME 000520,RM029,Marmara,Retail Trade,SMALL,JOINT_STOCK,2017-08-15,108,12302983.620000,16,True,False,85.080000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000521,Synthetic SME 000521,RM011,Black Sea,Healthcare,SMALL,JOINT_STOCK,2024-10-31,21,42106283.510000,21,False,False,45.530000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000522,Synthetic SME 000522,RM003,Black Sea,Retail Trade,MICRO,LIMITED,2020-06-01,74,6861955.340000,5,False,True,64.740000,False,RM_CALL,CONTROLLED_SYNTHETIC
SME000523,Synthetic SME 000523,RM003,Black Sea,Healthcare,SMALL,JOINT_STOCK,2021-09-06,59,38804995.170000,45,False,False,26.510000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000524,Synthetic SME 000524,RM030,Central Anatolia,Technology,SMALL,LIMITED,2019-03-09,89,45727020.600000,29,False,True,45.940000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000525,Synthetic SME 000525,RM002,Marmara,Manufacturing,MICRO,LIMITED,2020-01-07,79,7063006.650000,3,False,False,34.000000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000526,Synthetic SME 000526,RM002,Marmara,Transportation,SMALL,LIMITED,2024-04-29,27,78694099.030000,36,False,False,86.120000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME000527,Synthetic SME 000527,RM010,Central Anatolia,Manufacturing,SMALL,JOINT_STOCK,2015-04-29,135,30065884.020000,24,False,False,79.790000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000528,Synthetic SME 000528,RM017,Aegean,Construction,MICRO,SOLE_PROPRIETOR,2015-03-10,137,6154390.070000,9,False,True,32.510000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000529,Synthetic SME 000529,RM001,Mediterranean,Transportation,MICRO,SOLE_PROPRIETOR,2017-05-04,111,5395297.070000,6,False,True,65.080000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME000530,Synthetic SME 000530,RM003,Black Sea,Professional Services,MICRO,JOINT_STOCK,2022-06-14,50,10745583.990000,6,False,False,26.190000,False,RM_CALL,CONTROLLED_SYNTHETIC
SME000531,Synthetic SME 000531,RM013,Black Sea,Manufacturing,MICRO,LIMITED,2023-01-09,43,9585420.690000,5,False,True,67.490000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000532,Synthetic SME 000532,RM036,Marmara,Wholesale Trade,MICRO,LIMITED,2020-07-10,73,19887585.760000,6,False,False,55.250000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000533,Synthetic SME 000533,RM038,Aegean,Hospitality,MICRO,SOLE_PROPRIETOR,2021-04-18,64,5141170.430000,8,False,False,84.120000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000534,Synthetic SME 000534,RM002,Marmara,Wholesale Trade,MICRO,SOLE_PROPRIETOR,2024-09-17,23,5757267.100000,7,False,False,80.800000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000535,Synthetic SME 000535,RM009,Marmara,Healthcare,SMALL,LIMITED,2017-04-09,112,24338154.110000,49,False,True,66.770000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000536,Synthetic SME 000536,RM004,Central Anatolia,Healthcare,MICRO,LIMITED,2016-08-12,120,4409349.940000,3,False,False,66.560000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000537,Synthetic SME 000537,RM001,Mediterranean,Manufacturing,MICRO,JOINT_STOCK,2016-11-23,116,15738329.320000,7,False,False,63.350000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000538,Synthetic SME 000538,RM024,Eastern,Agriculture,MICRO,JOINT_STOCK,2022-01-31,54,8595352.630000,5,True,True,72.690000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000539,Synthetic SME 000539,RM012,Central Anatolia,Construction,MICRO,LIMITED,2021-08-21,59,14347525.790000,4,False,False,13.080000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000540,Synthetic SME 000540,RM015,Marmara,Hospitality,MICRO,LIMITED,2023-01-23,42,15017152.050000,2,True,True,91.280000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000541,Synthetic SME 000541,RM015,Marmara,Hospitality,SMALL,LIMITED,2023-09-24,34,40555256.290000,45,True,True,76.590000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000542,Synthetic SME 000542,RM010,Central Anatolia,Healthcare,MICRO,LIMITED,2024-09-01,23,11815444.080000,5,True,False,52.090000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000543,Synthetic SME 000543,RM009,Marmara,Wholesale Trade,MICRO,SOLE_PROPRIETOR,2022-02-28,53,8554458.290000,3,False,False,80.490000,True,BRANCH,CONTROLLED_SYNTHETIC
